Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
Exception
         2474516 function calls (2417946 primitive calls) in 42.388 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _geometric.py:746(AffineTransform)
        1    0.000    0.000    0.000    0.000 dicttoolz.py:1(<module>)
        9    0.000    0.000    0.000    0.000 functoolz.py:152(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:127(parse_stream_start)
       17    0.000    0.000    0.000    0.000 scanner.py:349(add_indent)
        1    0.000    0.000    0.000    0.000 _wavelet_packets.py:27(BaseNode)
        1    0.000    0.000    0.000    0.000 rgb_colors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uft.py:20(<module>)
        1    0.000    0.000    0.000    0.000 block.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:1715(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:313(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 case.py:398(__init__)
        1    0.000    0.000    0.000    0.000 _norm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:38(LagrangianHessian)
        2    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:128(Line3D)
        1    0.000    0.000    0.000    0.000 axis3d.py:470(XAxis)
       31    0.000    0.000    0.000    0.000 _base.py:51(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:642(BakomaFonts)
       12    0.000    0.000    0.000    0.000 patches.py:1883(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:1684(EllipseCollection)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
       95    0.000    0.000    0.000    0.000 pyparsing.py:285(<genexpr>)
        6    0.000    0.000    0.000    0.000 rcsetup.py:228(_make_type_validator)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 Image.py:3092(register_save)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1982(Chebyshev)
        1    0.000    0.000    0.000    0.000 polynomial.py:1007(poly1d)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 threading.py:744(Thread)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(squeeze)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
       13    0.000    0.000    0.000    0.000 pickle.py:825(_batch_appends)
        1    0.000    0.000    0.000    0.000 pathlib.py:1010(Path)
        1    0.000    0.000    0.000    0.000 datetime.py:1162(time)
        2    0.000    0.000    0.000    0.000 datetime.py:804(__new__)
        4    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       25    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       87    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        9    0.000    0.000    0.000    0.000 observer.py:28(__init__)
        1    0.000    0.000    0.000    0.000 poisson.py:9(Poisson)
        1    0.000    0.000    0.000    0.000 exponential.py:9(Exponential)
        1    0.000    0.000    0.000    0.000 uniform.py:9(Uniform)
        1    0.000    0.000    0.000    0.000 cauchy.py:11(Cauchy)
        1    0.000    0.000    0.000    0.000 futures.py:32(Future)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 annotations.py:32(EvalEnv)
        1    0.000    0.000    0.000    0.000 __init__.py:1541(RecursiveScriptModule)
        5    0.000    0.000    0.000    0.000 _jit_internal.py:310(ignore)
       15    0.000    0.000    0.000    0.000 _jit_internal.py:403(_copy_to_script_wrapper)
        1    0.000    0.000    0.000    0.000 serialization.py:261(_should_read_directly)
        3    0.000    0.000    0.000    0.000 mock.py:266(__getattr__)
        8    0.000    0.000    0.000    0.000 dicttoolz.py:10(_get_factory)
        1    0.000    0.000    0.000    0.000 recipes.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _build_tlz.py:50(create_module)
        1    0.000    0.000    0.000    0.000 scanner.py:371(fetch_stream_end)
        1    0.000    0.000    0.000    0.000 fft.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ltisys.py:478(TransferFunction)
        1    0.000    0.000    0.000    0.000 matfuncs.py:338(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 __init__.py:11(<listcomp>)
        1    0.000    0.000    0.000    0.000 _backend.py:46(set_global_backend)
        5    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 art3d.py:246(Line3DCollection)
        1    0.000    0.000    0.000    0.000 proj3d.py:3(<module>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:212(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:179(OffsetBox)
        7    0.000    0.000    0.000    0.000 rrule.py:69(__init__)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:46(LayoutBox)
       24    0.000    0.000    0.000    0.000 dviread.py:135(_dispatch)
        1    0.000    0.000    0.000    0.000 ticker.py:481(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 collections.py:1888(QuadMesh)
        1    0.000    0.000    0.000    0.000 collections.py:887(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3622(__str__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3812(parseImpl)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:130(_validate_date)
       10    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_greaterequal0_lessthan1)
        3    0.000    0.000    0.000    0.000 __init__.py:2356(_backend_module_name)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
       12    0.000    0.000    0.000    0.000 dis.py:406(_unpack_opargs)
        1    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:1682(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 laguerre.py:1592(Laguerre)
        1    0.000    0.000    0.000    0.000 _datasource.py:433(exists)
        1    0.000    0.000    0.000    0.000 function_base.py:714(copy)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:2245(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        8    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        3    0.000    0.000    0.000    0.000 numerictypes.py:232(obj2sctype)
        8    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
       13    0.000    0.000    0.000    0.000 pickle.py:189(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:397(_NormalAccessor)
       52    0.000    0.000    0.000    0.000 pathlib.py:497(_select_from)
        1    0.000    0.000    0.000    0.000 datetime.py:774(date)
        1    0.000    0.000    0.000    0.000 datetime.py:454(timedelta)
       10    0.000    0.000    0.000    0.000 enum.py:860(_high_bit)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:634(_load_backward_compatible)
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        4    0.000    0.000    0.000    0.000 {built-in method sys.setdlopenflags}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._tracer_warn_use_python}
        1    0.000    0.000    0.000    0.000 JpegPresets.py:72(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:101(ISmoothingSpline)
        1    0.000    0.000    0.000    0.000 __init__.py:86(CUDAModule)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:7(OneHotCategorical)
        1    0.000    0.000    0.000    0.000 normal.py:10(Normal)
        1    0.000    0.000    0.000    0.000 independent.py:7(Independent)
        1    0.000    0.000    0.000    0.000 transforms.py:29(Transform)
        1    0.000    0.000    0.000    0.000 queues.py:20(Queue)
        1    0.000    0.000    0.000    0.000 unix_events.py:44(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 coroutines.py:35(CoroWrapper)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 connection.py:114(_ConnectionBase)
        1    0.000    0.000    0.000    0.000 linear.py:10(LinearPackedParams)
        3    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:427(CudnnModule)
        1    0.000    0.000    0.000    0.000 frontend.py:269(StmtBuilder)
        1    0.000    0.000    0.000    0.000 grad_mode.py:45(__call__)
        5    0.000    0.000    0.000    0.000 profiler.py:494(attr_formatter)
        1    0.000    0.000    0.000    0.000 container.py:104(ModuleList)
        1    0.000    0.000    0.000    0.000 container.py:215(ModuleDict)
        3    0.000    0.000    0.000    0.000 __init__.py:6(set_module)
        1    0.000    0.000    0.000    0.000 storage.py:7(_StorageBase)
        2    0.000    0.000    0.000    0.000 serialization.py:84(register_package)
       15    0.000    0.000    0.000    0.000 mock.py:1779(<genexpr>)
        1    0.000    0.000    0.000    0.000 _fusion_optimization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 data.py:16(_data_matrix)
        1    0.000    0.000    0.000    0.000 csc.py:14(csc_matrix)
        1    0.000    0.000    0.000    0.000 compiler.py:543(__del__)
        1    0.000    0.000    0.000    0.000 match.py:1(<module>)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 context.py:14(globalmethod)
       13    0.000    0.000    0.000    0.000 cloudpickle.py:679(_make_empty_cell)
        1    0.000    0.000    0.000    0.000 pool.py:146(Pool)
        1    0.000    0.000    0.000    0.000 parallel.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _build_tlz.py:90(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 scanner.py:359(fetch_stream_start)
        1    0.000    0.000    0.000    0.000 _thresholding.py:9(<module>)
        1    0.000    0.000    0.000    0.000 _bunch.py:2(<module>)
        1    0.000    0.000    0.000    0.000 rk.py:385(DOP853)
        1    0.000    0.000    0.000    0.000 ltisys.py:295(dlti)
        1    0.000    0.000    0.000    0.000 argparse.py:1606(ArgumentParser)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:186(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 _constraints.py:18(NonlinearConstraint)
        1    0.000    0.000    0.000    0.000 __init__.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 draw3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _invert.py:1(<module>)
        1    0.000    0.000    0.000    0.000 noise.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:634(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 polar.py:17(PolarTransform)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 _parser.py:247(parserinfo)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 image.py:1012(NonUniformImage)
        1    0.000    0.000    0.000    0.000 widgets.py:1836(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1893(RectangleSelector)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:10(Gcf)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1052(TimerBase)
        8    0.000    0.000    0.000    0.000 mathtext.py:1903(__init__)
        1    0.000    0.000    0.000    0.000 _text_layout.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1824(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 ticker.py:1426(EngFormatter)
        1    0.000    0.000    0.000    0.000 _bsplines.py:36(BSpline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4219(MatchFirst)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1407(<listcomp>)
        2    0.000    0.000    0.000    0.000 inspect.py:179(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
